"Word","Letter_1","Letter_2","Letter_3","Letter_4","Letter_5","UniqueLetters","MatchNum","Y","MatchNum_Cons","Y_Cons","Green_1_Total","Green_2_Total","Green_3_Total","Green_4_Total","Green_5_Total","G","Green_1_Total_Cons","Green_2_Total_Cons","Green_3_Total_Cons","Green_4_Total_Cons","Green_5_Total_Cons","G_Cons","C","C_Cons"
"hyrax","h","y","r","a","x","hyrax",16368,1.05084745762712,9659,0.620120698510529,554,304,1484,1427,89,0.24768875192604,554,304,1484,0,89,0.156073446327684,0.44847842835131,0.272085259373395
"hyson","h","y","s","o","n","hyson",19251,1.23593990755008,14606,0.937724704673857,554,304,649,848,721,0.197483307652799,554,304,649,0,721,0.143040575243965,0.457097457627119,0.341711607601438
"hythe","h","y","t","h","e","hyte",14983,0.961928608115049,8293,0.532421674370827,554,304,745,286,1866,0.241076014381099,554,304,745,286,0,0.121276322547509,0.421289162814587,0.224062660503338
"iambi","i","a","m","b","i","iamb",15177,0.974383667180277,4108,0.263739085772984,204,2759,597,307,399,0.273882896764253,0,0,597,307,0,0.0580380071905496,0.449008089368259,0.109463276836158
"iambs","i","a","m","b","s","iambs",21736,1.3954802259887,10667,0.684835644581407,204,2759,597,307,4032,0.507126348228043,0,0,597,307,4032,0.316897791474063,0.729214817668207,0.408882254750899
"ibrik","i","b","r","i","k","ibrk",12731,0.817347200821777,8371,0.537429378531073,204,95,1484,1138,339,0.20929635336415,0,95,1484,0,339,0.123138161273754,0.361309065228557,0.226710965588084
"icers","i","c","e","r","s","icers",24687,1.58493836671803,13637,0.875513610683102,204,227,1046,857,4032,0.408705701078582,0,227,0,857,4032,0.328454031843862,0.702763867488444,0.465218926553672
"iched","i","c","h","e","d","iched",18197,1.16827170005136,7147,0.458846944016436,204,227,177,2607,902,0.264316897791474,0,227,177,0,902,0.0838469440164355,0.490305598356446,0.177596944016436
"iches","i","c","h","e","s","iches",22106,1.41923472008218,11056,0.709809964047252,204,227,177,2607,4032,0.465267077555213,0,227,177,0,4032,0.284797123780175,0.703758988186954,0.391050333846944
"ichor","i","c","h","o","r","ichor",18226,1.17013353877761,9221,0.592000513610683,204,227,177,848,824,0.146379044684129,0,227,177,0,824,0.078839239856189,0.402317668207499,0.207129558294813
"icier","i","c","i","e","r","icer",18128,1.1638418079096,7078,0.454417051874679,204,227,1227,2607,824,0.326720595788392,0,227,0,0,824,0.0674756034925526,0.536000898818695,0.164210965588084
"icker","i","c","k","e","r","icker",19897,1.27741397021058,8847,0.567989214175655,204,227,334,2607,824,0.269388803287108,0,227,334,0,824,0.0889188495120699,0.521395095017976,0.208686440677966
"ickle","i","c","k","l","e","ickle",18921,1.21475346687211,7871,0.505328710837185,204,227,334,909,1866,0.227272727272727,0,227,334,909,0,0.0943759630200308,0.474142912172573,0.197114149974319
"icons","i","c","o","n","s","icons",21366,1.37172573189522,12361,0.7935927067283,204,227,1181,918,4032,0.421289162814587,0,227,0,918,4032,0.332370313302517,0.658898305084746,0.447675911658963
"ictal","i","c","t","a","l","ictal",20865,1.33956086286595,9796,0.628916281458654,204,227,745,1427,643,0.208397534668721,0,227,745,0,643,0.103685156651258,0.491188366718028,0.234992937853107
"ictic","i","c","t","i","c","ict",10408,0.668207498715973,6048,0.38828967642527,204,227,745,1138,173,0.159668721109399,0,227,745,0,173,0.0735105290190036,0.286803415511043,0.15220531587057
"ictus","i","c","t","u","s","ictus",20032,1.28608115048793,12607,0.809386235233693,204,227,745,547,4032,0.369478685156651,0,227,745,0,4032,0.321263482280431,0.598629301489471,0.443294170518747
"idant","i","d","a","n","t","idant",20861,1.3393040575244,9792,0.628659476117103,204,107,1493,918,895,0.232216230097586,0,107,0,918,895,0.12326656394453,0.508988186954289,0.249614791987673
"ideas","i","d","e","a","s","ideas",26968,1.73138161273754,9209,0.59123009758603,204,107,1046,1427,4032,0.437596302003082,0,107,0,0,4032,0.265729327170005,0.761042629686697,0.347104519774011
"idees","i","d","e","e","s","ides",20259,1.30065485362096,9209,0.59123009758603,204,107,1046,2607,4032,0.513353877760657,0,107,0,0,4032,0.265729327170005,0.710179121725732,0.347104519774011
"ident","i","d","e","n","t","ident",20842,1.33808423215203,9792,0.628659476117103,204,107,1046,918,895,0.20351823317925,0,107,0,918,895,0.12326656394453,0.487159732922445,0.249614791987673
"idled","i","d","l","e","d","idle",17448,1.12018489984592,6398,0.410760143810991,204,107,1006,2607,902,0.309835644581407,0,107,1006,0,902,0.129365690806369,0.512422958397535,0.199714304057524
"idles","i","d","l","e","s","idles",24007,1.54128145865434,12957,0.831856702619414,204,107,1006,2607,4032,0.510785824345146,0,107,1006,0,4032,0.330315870570108,0.768409732922445,0.455701078582434
"idola","i","d","o","l","a","idola",22112,1.4196199280945,6398,0.410760143810991,204,107,1181,909,1024,0.219889573703133,0,107,0,909,0,0.0652285567539805,0.519822162300976,0.151611453518233
"idols","i","d","o","l","s","idols",21962,1.40998972778634,12957,0.831856702619414,204,107,1181,909,4032,0.413007190549563,0,107,0,909,4032,0.324088341037494,0.662252824858757,0.451030431432974
"idyls","i","d","y","l","s","idyls",19773,1.2694530046225,15413,0.989535182331792,204,107,241,909,4032,0.352657935285054,0,107,241,909,4032,0.339560862865948,0.581856702619414,0.502054442732409
"iftar","i","f","t","a","r","iftar",20616,1.32357473035439,9547,0.612930148947098,204,31,745,1427,824,0.207434514637904,0,31,745,0,824,0.102722136620442,0.486469568567026,0.230274139702106
"igapo","i","g","a","p","o","igapo",19730,1.26669234720082,4016,0.257832562917309,204,91,1493,460,506,0.176810477657935,0,91,0,460,0,0.0353749357986646,0.449280945043657,0.0909893425783256
"igged","i","g","g","e","d","iged",15521,0.996468926553672,4471,0.287044170518747,204,91,421,2607,902,0.271250642013354,0,91,421,0,902,0.0907806882383154,0.452555213148433,0.139846558808423
"iglus","i","g","l","u","s","iglus",19553,1.25532871083719,12128,0.778633795582948,204,91,1006,547,4032,0.377503852080123,0,91,1006,0,4032,0.329288649203903,0.596960066769389,0.441624935798665
"ihram","i","h","r","a","m","ihram",20166,1.29468412942989,9097,0.584039548022599,204,710,1484,1427,248,0.261492039034412,0,710,1484,0,248,0.156779661016949,0.519790061633282,0.263594632768362
"ikans","i","k","a","n","s","ikans",22845,1.46667950693374,11776,0.756034925526451,204,122,1493,918,4032,0.434578839239856,0,122,0,918,4032,0.3256291730868,0.692604006163328,0.433230611196713
"ikats","i","k","a","t","s","ikats",23091,1.48247303543914,12022,0.771828454031844,204,122,1493,1043,4032,0.442604006163328,0,122,0,1043,4032,0.333654340010272,0.70257126348228,0.443197868515665
"ikons","i","k","o","n","s","ikons",20781,1.33416795069337,11776,0.756034925526451,204,122,1181,918,4032,0.41454802259887,0,122,0,918,4032,0.3256291730868,0.644453004622496,0.433230611196713
"ileac","i","l","e","a","c","ileac",23861,1.53190806368772,6102,0.39175654853621,204,816,1046,1427,173,0.235362095531587,0,816,0,0,173,0.0634951206985105,0.559498587570621,0.145560477657935
"ileal","i","l","e","a","l","ilea",21507,1.3807781201849,3748,0.240626605033385,204,816,1046,1427,643,0.265536723163842,0,816,0,0,643,0.0936697483307653,0.544347072419106,0.13040896250642
"ileum","i","l","e","u","m","ileum",20093,1.28999743194658,5978,0.383795582948125,204,816,1046,547,248,0.183680020544427,0,816,0,0,248,0.0683102208525937,0.460259373394967,0.147181561376477
"ileus","i","l","e","u","s","ileus",24422,1.56792501284027,10307,0.661723163841808,204,816,1046,547,4032,0.426617873651772,0,816,0,0,4032,0.311248073959938,0.711944658448896,0.398866846430406
"iliad","i","l","i","a","d","ilad",17467,1.12140472521828,6398,0.410760143810991,204,816,1227,1427,902,0.293785310734463,0,816,0,0,902,0.110297894196199,0.500690164355419,0.185413456599897
"ilial","i","l","i","a","l","ila",14817,0.951271186440678,3748,0.240626605033385,204,816,1227,1427,643,0.277157164869029,0,816,0,0,643,0.0936697483307653,0.445685670261941,0.13040896250642
"ilium","i","l","i","u","m","ilum",13403,0.860490498202363,5978,0.383795582948125,204,816,1227,547,248,0.195300462249615,0,816,0,0,248,0.0683102208525937,0.361597971237802,0.147181561376477
"iller","i","l","l","e","r","iler",19522,1.25333846944016,8472,0.543913713405239,204,816,1006,2607,824,0.350346687211094,0,816,1006,0,824,0.169876733436055,0.576094632768362,0.263385978428351
"illth","i","l","l","t","h","ilth",13945,0.895287621982537,9585,0.615369799691834,204,816,1006,1043,477,0.227657935285054,0,816,1006,1043,477,0.214560862865948,0.394565356959425,0.314763097072419
"imago","i","m","a","g","o","imago",19765,1.26893939393939,4051,0.260079609655881,204,225,1493,495,506,0.187660503338469,0,225,0,495,0,0.0462249614791988,0.457980225988701,0.0996886235233693
"imams","i","m","a","m","s","imas",19858,1.27491011813046,8789,0.564265536723164,204,225,1493,479,4032,0.413007190549563,0,225,0,479,4032,0.304057524396507,0.628482922444787,0.369109527478172
"imari","i","m","a","r","i","imar",18023,1.15710066769389,6954,0.446456086286595,204,225,1493,857,399,0.204031843862352,0,225,0,857,0,0.0694658448895737,0.442299049820236,0.163713405238829
"imaum","i","m","a","u","m","imau",16364,1.05059065228557,2230,0.143168977914741,204,225,1493,547,248,0.174435028248588,0,225,0,0,248,0.0303672316384181,0.393473934257833,0.0585676682074987
"imbar","i","m","b","a","r","imbar",19901,1.27767077555213,8832,0.567026194144838,204,225,424,1427,824,0.199280945043657,0,225,424,0,824,0.0945685670261942,0.468878402670776,0.212682973805855
"imbed","i","m","b","e","d","imbed",17808,1.14329738058552,6758,0.433872624550591,204,225,424,2607,902,0.280046224961479,0,225,424,0,902,0.0995762711864407,0.495859013867488,0.183150359527478
"imide","i","m","i","d","e","imde",15930,1.02272727272727,4880,0.313302516692347,204,225,1227,537,1866,0.260593220338983,0,225,0,537,0,0.0489214175654854,0.451126733436055,0.115016692347201
"imido","i","m","i","d","o","imdo",13885,0.891435541859271,4880,0.313302516692347,204,225,1227,537,506,0.173279404211608,0,225,0,537,0,0.0489214175654854,0.352818438623523,0.115016692347201
"imids","i","m","i","d","s","imds",15799,1.01431689779147,11439,0.73439907550077,204,225,1227,537,4032,0.399653312788906,0,225,0,537,4032,0.307781201848998,0.553319209039548,0.414435670261942
"imine","i","m","i","n","e","imne",16728,1.07395993836672,5678,0.364535182331792,204,225,1227,918,1866,0.285053929121726,0,225,0,918,0,0.073382126348228,0.482280431432974,0.146170390344119
"imino","i","m","i","n","o","imno",14683,0.942668207498716,5678,0.364535182331792,204,225,1227,918,506,0.19774011299435,0,225,0,918,0,0.073382126348228,0.383972136620442,0.146170390344119
"immew","i","m","m","e","w","imew",14525,0.932524396507447,3475,0.223099640472522,204,225,597,2607,78,0.238251155624037,0,225,597,0,78,0.0577812018489985,0.41181946584489,0.0991108115048793
"immit","i","m","m","i","t","imt",10284,0.660246533127889,5924,0.380328710837185,204,225,597,1138,895,0.196391884951207,0,225,597,0,895,0.110233692860811,0.312355546995377,0.177757447354905
"immix","i","m","m","i","x","imx",6926,0.444658448895737,2566,0.164740626605033,204,225,597,1138,89,0.144645608628659,0,225,597,0,89,0.058487416538264,0.219648818695429,0.0850507190549563
"imped","i","m","p","e","d","imped",18125,1.16364920390344,7075,0.454224447868516,204,225,426,2607,902,0.280174627632255,0,225,426,0,902,0.0997046738572162,0.501043271700051,0.188334617360041
"impis","i","m","p","i","s","imps",15344,0.985105290190036,10984,0.705187467899332,204,225,426,1138,4032,0.386813045711351,0,225,426,0,4032,0.300654853620955,0.536386106831022,0.40178800719055
"impot","i","m","p","o","t","impot",17124,1.09938366718028,8119,0.521250642013354,204,225,426,848,895,0.166795069337442,0,225,426,0,895,0.0992552645095018,0.399942218798151,0.204754108885465
"impro","i","m","p","r","o","impro",18154,1.16551104262969,9149,0.587378017462763,204,225,426,857,506,0.142398561890087,0,225,426,857,0,0.0968156137647663,0.398176682074987,0.219456214689266
"imshi","i","m","s","h","i","imsh",15292,0.981766820749872,10932,0.701848998459168,204,225,649,286,399,0.113186954288649,0,225,649,286,0,0.0744735490498202,0.330331920903955,0.231317411402157
"imshy","i","m","s","h","y","imshy",17748,1.13944530046225,13388,0.859527478171546,204,225,649,286,1605,0.190613764766307,0,225,649,286,1605,0.177516692347201,0.427821648690293,0.348019388803287
"inapt","i","n","a","p","t","inapt",20406,1.31009244992296,9337,0.599447868515665,204,473,1493,460,895,0.226309707241911,0,473,0,460,895,0.117360041088855,0.497255392912173,0.237881997945557
"inarm","i","n","a","r","m","inarm",21471,1.37846687211094,10402,0.667822290703647,204,473,1493,857,248,0.210259373394967,0,473,0,857,248,0.101309707241911,0.50231124807396,0.242937853107345
"inbye","i","n","b","y","e","inbye",18832,1.2090395480226,7782,0.499614791987673,204,473,424,146,1866,0.199858757062147,0,473,424,146,0,0.0669619928094504,0.45215395480226,0.175125192604006
"incel","i","n","c","e","l","incel",20600,1.32254750898819,9550,0.613122752953261,204,473,472,2607,643,0.282421674370827,0,473,472,0,643,0.101951720595788,0.542453133025167,0.229744478685157
"incle","i","n","c","l","e","incle",20600,1.32254750898819,9550,0.613122752953261,204,473,472,909,1866,0.251926040061633,0,473,472,909,0,0.119029275808937,0.519581407293272,0.242552645095018
"incog","i","n","c","o","g","incog",16628,1.06753980482794,7623,0.489406779661017,204,473,472,848,181,0.139830508474576,0,473,472,0,181,0.0722907036466359,0.371757832562917,0.176569722650231
"incus","i","n","c","u","s","incus",19786,1.27028762198254,12361,0.7935927067283,204,473,472,547,4032,0.367745249101181,0,473,472,0,4032,0.319530046224962,0.59338084232152,0.438045711350796
"incut","i","n","c","u","t","incut",16921,1.08635079609656,9496,0.609655880842321,204,473,472,547,895,0.166345659989728,0,473,472,0,895,0.118130457113508,0.396346944016436,0.241011813045711
"indew","i","n","d","e","w","indew",18393,1.18085516178737,7343,0.47143040575244,204,473,475,2607,78,0.246340523882897,0,473,475,0,78,0.0658705701078582,0.479969183359014,0.167260529019004
"india","i","n","d","i","a","inda",17167,1.10214432460195,6098,0.391499743194658,204,473,475,1138,1024,0.21276322547509,0,473,475,0,0,0.0608628659476117,0.435108500256805,0.143522085259373
"indie","i","n","d","i","e","inde",17148,1.10092449922958,6098,0.391499743194658,204,473,475,1138,1866,0.266820749871597,0,473,475,0,0,0.0608628659476117,0.475346687211094,0.143522085259373
"indol","i","n","d","o","l","indol",18851,1.21025937339497,9846,0.632126348228043,204,473,475,848,643,0.169684129429892,0,473,475,0,643,0.102144324601952,0.429827940421161,0.234639830508475
"indow","i","n","d","o","w","indow",16348,1.04956343091936,7343,0.47143040575244,204,473,475,848,78,0.133410374935799,0,473,475,0,78,0.0658705701078582,0.36244863893169,0.167260529019004
"indri","i","n","d","r","i","indr",15182,0.974704673857216,10822,0.694786851566513,204,473,475,857,399,0.154596815613765,0,473,475,857,0,0.115883410374936,0.359623780174628,0.26060927067283
"indue","i","n","d","u","e","indue",20213,1.29770159219312,6098,0.391499743194658,204,473,475,547,1866,0.228877760657422,0,473,475,0,0,0.0608628659476117,0.496083718541346,0.143522085259373
"inerm","i","n","e","r","m","inerm",21452,1.37724704673857,10402,0.667822290703647,204,473,1046,857,248,0.181561376476631,0,473,0,857,248,0.101309707241911,0.480482794042116,0.242937853107345
"infix","i","n","f","i","x","infx",9273,0.595338983050847,4913,0.315421160760144,204,473,212,1138,89,0.135850025680534,0,473,212,0,89,0.0496918335901387,0.250722265023112,0.11612416538264
"infos","i","n","f","o","s","infos",20141,1.2930790960452,11136,0.714946070878274,204,473,212,848,4032,0.37037750385208,0,473,212,0,4032,0.30283769902414,0.60105290190036,0.405864791987673
"infra","i","n","f","r","a","infra",20370,1.307781201849,9301,0.597136620441705,204,473,212,857,1024,0.17783769902414,0,473,212,857,0,0.0989984591679507,0.460323574730354,0.223532999486389
"ingan","i","n","g","a","n","inga",16338,1.04892141756549,5269,0.338276836158192,204,473,421,1427,721,0.208397534668721,0,473,421,0,721,0.103685156651258,0.418528505392912,0.162333076527992
"ingle","i","n","g","l","e","ingle",20067,1.2883281972265,9017,0.578903441191577,204,473,421,909,1866,0.248651771956857,0,473,421,909,0,0.11575500770416,0.508570878274268,0.231542116076014
"inion","i","n","i","o","n","ino",12453,0.799499229583975,3448,0.221366204417052,204,473,1227,848,721,0.222971237801746,0,473,0,0,721,0.0766563944530046,0.367103235747304,0.112833846944016
"inked","i","n","k","e","d","inked",18917,1.21449666153056,7867,0.505071905495634,204,473,334,2607,902,0.290190035952748,0,473,334,0,902,0.109720082177709,0.521266692347201,0.208558038007191
"inker","i","n","k","e","r","inker",20991,1.34765023112481,9941,0.638225475089882,204,473,334,2607,824,0.285182331792501,0,473,334,0,824,0.104712378017463,0.550799306625578,0.238090652285568
"inkle","i","n","k","l","e","inkle",20015,1.28498972778634,8965,0.575564971751412,204,473,334,909,1866,0.24306625577812,0,473,334,909,0,0.110169491525424,0.503547123780175,0.226518361581921
"inned","i","n","n","e","d","ined",17148,1.10092449922958,6098,0.391499743194658,204,473,1163,2607,902,0.343412942989214,0,473,1163,0,902,0.162942989214176,0.532790832049307,0.220082177709296
"innit","i","n","n","i","t","int",11502,0.7384437596302,7142,0.458525937339497,204,473,1163,1138,895,0.248651771956857,0,473,1163,0,895,0.162493579866461,0.371099768875193,0.23650166923472
"inorb","i","n","o","r","b","inorb",19055,1.22335644581407,10050,0.645223420647149,204,473,1181,857,89,0.180020544427324,0,473,0,857,89,0.0911016949152542,0.440854519774011,0.229632126348228
"inrun","i","n","r","u","n","inru",15597,1.00134822804314,8172,0.524653312788906,204,473,1484,547,721,0.220146379044684,0,473,1484,0,721,0.171931176168464,0.415446841294299,0.260111710323575
"inset","i","n","s","e","t","inset",24751,1.58904725218285,13701,0.87962249614792,204,473,649,2607,895,0.309964047252183,0,473,649,0,895,0.129494093477144,0.629734848484849,0.317026194144838
"inspo","i","n","s","p","o","inspo",21207,1.36151771956857,12202,0.783384694401644,204,473,649,460,506,0.147149460708783,0,473,649,460,0,0.101566512583462,0.450741525423729,0.272021058038007
"intel","i","n","t","e","l","intel",21940,1.40857729840781,10890,0.699152542372881,204,473,745,2607,643,0.29994863893169,0,473,745,0,643,0.119478685156651,0.577105803800719,0.264397149460709
"intil","i","n","t","i","l","intl",15250,0.979070364663585,10890,0.699152542372881,204,473,745,1138,643,0.205636877247047,0,473,745,0,643,0.119478685156651,0.398995249101181,0.264397149460709
"intis","i","n","t","i","s","ints",18061,1.15954031843862,13701,0.87962249614792,204,473,745,1138,4032,0.42321520287622,0,473,745,0,4032,0.337057010785824,0.607296481766821,0.472698382126348
"intra","i","n","t","r","a","intra",22935,1.47245762711864,11866,0.761813045711351,204,473,745,857,1024,0.212057010785824,0,473,745,857,0,0.133217770929635,0.527157164869029,0.290366589625064
"inula","i","n","u","l","a","inula",21330,1.36941448382126,7196,0.461992809450437,204,473,803,909,1024,0.21911915767848,0,473,0,909,0,0.0887262455059065,0.506692989214176,0.182042886492039
"inure","i","n","u","r","e","inure",22287,1.43085516178737,8172,0.524653312788906,204,473,803,857,1866,0.269838212634823,0,473,0,857,0,0.0853877760657422,0.560092449922958,0.195204160246533
"inurn","i","n","u","r","n","inur",15597,1.00134822804314,8172,0.524653312788906,204,473,803,857,721,0.196327683615819,0,473,0,857,721,0.131676938880329,0.39758281972265,0.229921032357473
"inust","i","n","u","s","t","inust",21126,1.35631741140216,13701,0.87962249614792,204,473,803,637,895,0.193374422187982,0,473,0,637,895,0.128723677452491,0.484110169491525,0.316448382126348
"invar","i","n","v","a","r","invar",20035,1.28627375449409,8966,0.5756291730868,204,473,274,1427,824,0.205572675911659,0,473,274,0,824,0.100860297894196,0.475747945557268,0.219552516692347
"inwit","i","n","w","i","t","inwt",12747,0.818374422187982,8387,0.538456599897278,204,473,317,1138,895,0.194337442218798,0,473,317,0,895,0.108179250128403,0.350346687211094,0.215748587570621
"iodic","i","o","d","i","c","iodc",14009,0.899396507447355,5004,0.321263482280431,204,2412,475,1138,173,0.28261427837699,0,0,475,0,173,0.0416024653312789,0.436809835644581,0.111517719568567
"iodid","i","o","d","i","d","iod",11655,0.74826656394453,2650,0.170133538777607,204,2412,475,1138,902,0.329417051874679,0,0,475,0,902,0.0884052388289676,0.434129429892142,0.108837313816127
"iodin","i","o","d","i","n","iodn",15103,0.969632768361582,6098,0.391499743194658,204,2412,475,1138,721,0.317796610169492,0,0,475,0,721,0.0767847971237802,0.480755649717514,0.1554635336415
"iotas","i","o","t","a","s","iotas",25967,1.66711607601438,10253,0.658256291730868,204,2412,745,1427,4032,0.566255778120185,0,0,745,0,4032,0.306689779147406,0.841470852593734,0.394581407293272
"ippon","i","p","p","o","n","ipon",14648,0.940421160760144,5643,0.36228813559322,204,273,426,848,721,0.158705701078582,0,273,426,0,721,0.091165896250642,0.354134565998973,0.158946456086287
"irade","i","r","a","d","e","irade",25133,1.61357216230098,7374,0.473420647149461,204,1094,1493,537,1866,0.333461736004109,0,1094,0,537,0,0.104712378017463,0.653489342578326,0.196889445300462
"irids","i","r","i","d","s","irds",18293,1.17443502824859,13933,0.894517205957884,204,1094,1227,537,4032,0.455444273240883,0,1094,0,537,4032,0.363572162300976,0.635191961992809,0.496308423215203
"iring","i","r","i","n","g","irng",14353,0.92148176682075,9993,0.641563944530046,204,1094,1227,918,181,0.2326656394453,0,1094,0,918,181,0.140793528505393,0.404869671289163,0.265986132511556
"irked","i","r","k","e","d","irked",20193,1.29641756548536,9143,0.586992809450437,204,1094,334,2607,902,0.330059065228557,0,1094,334,0,902,0.149589111453518,0.571648690292758,0.258940035952748
"iroko","i","r","o","k","o","irok",15498,0.994992295839753,6493,0.41685927067283,204,1094,1181,570,506,0.228235747303544,0,1094,0,570,0,0.106831022085259,0.419924884437596,0.184338084232152
"irone","i","r","o","n","e","irone",23867,1.53229327170005,8172,0.524653312788906,204,1094,1181,918,1866,0.337891628145865,0,1094,0,918,0,0.129173086800205,0.636492039034412,0.228043143297381
"irons","i","r","o","n","s","irons",23736,1.52388289676425,14731,0.945749871597329,204,1094,1181,918,4032,0.476951720595788,0,1094,0,918,4032,0.388032871083719,0.738684514637904,0.527462121212121
"isbas","i","s","b","a","s","isba",19506,1.25231124807396,8437,0.541666666666667,204,124,424,1427,4032,0.398754494093477,0,124,424,0,4032,0.294042116076014,0.612143682588598,0.355948253723677
"ishes","i","s","h","e","s","ishe",19752,1.26810477657935,8702,0.558680020544427,204,124,177,2607,4032,0.458654340010272,0,124,177,0,4032,0.278184386235234,0.661016949152542,0.348308294812532
"isled","i","s","l","e","d","isled",24007,1.54128145865434,12957,0.831856702619414,204,124,1006,2607,902,0.310927067283,0,124,1006,0,902,0.130457113507961,0.618515665125835,0.305807010785824
"isles","i","s","l","e","s","isle",21357,1.37114791987673,10307,0.661723163841808,204,124,1006,2607,4032,0.511877247046739,0,124,1006,0,4032,0.3314072932717,0.726694915254237,0.413986260914227
"isnae","i","s","n","a","e","isnae",27766,1.78261427837699,10007,0.642462763225475,204,124,1163,1427,1866,0.307139188495121,0,124,1163,0,0,0.0826271186440678,0.676007960965588,0.22258602978942
"issei","i","s","s","e","i","ise",17609,1.13052131484335,6559,0.421096558808423,204,124,649,2607,399,0.255713918849512,0,124,649,0,0,0.0496276322547509,0.474415767847971,0.142494863893169
"istle","i","s","t","l","e","istle",25051,1.60830765279918,14001,0.898882896764253,204,124,745,909,1866,0.247046738572162,0,124,745,909,0,0.114149974319466,0.587361967128916,0.310333204930663
"items","i","t","e","m","s","items",23533,1.51085002568053,12483,0.801425269645609,204,307,1046,479,4032,0.389573703133025,0,307,0,479,4032,0.309322033898305,0.669892783769902,0.432347842835131
"ither","i","t","h","e","r","ither",21611,1.38745505906523,10561,0.678030303030303,204,307,177,2607,824,0.26444530046225,0,307,177,0,824,0.0839753466872111,0.545197740112994,0.232489085772984
"ivied","i","v","i","e","d","ived",14494,0.930534155110426,3444,0.221109399075501,204,65,1227,2607,902,0.321327683615819,0,65,0,0,902,0.0620826913199795,0.473629301489471,0.10183936825886
"ivies","i","v","i","e","s","ives",18403,1.18149717514124,7353,0.472072419106317,204,65,1227,2607,4032,0.522277863379558,0,65,0,0,4032,0.263032871083719,0.687082691319979,0.315292758089368
"ixias","i","x","i","a","s","ixas",17964,1.15331278890601,6895,0.442668207498716,204,66,1227,1427,4032,0.44658448895737,0,66,0,0,4032,0.263097072419106,0.62326656394453,0.307989856189009
"ixnay","i","x","n","a","y","ixnay",17309,1.11126091422702,6240,0.400616332819723,204,66,1163,1427,1605,0.28665896250642,0,66,1163,0,1605,0.181946584488957,0.492809450436569,0.236614021571649
"ixora","i","x","o","r","a","ixora",20774,1.33371854134566,5060,0.324858757062147,204,66,1181,857,1024,0.21391884951207,0,66,0,857,0,0.0592578325629173,0.493868772470467,0.125658063687725
"ixtle","i","x","t","l","e","ixtle",18828,1.20878274268105,7778,0.499357986646122,204,66,745,909,1866,0.243323061119671,0,66,745,909,0,0.110426296866975,0.484687981510015,0.207659219311762
"izard","i","z","a","r","d","izard",18916,1.21443246019517,7847,0.503787878787879,204,35,1493,857,902,0.224126861838726,0,35,0,857,902,0.11517719568567,0.471703261427838,0.212329866461222
"izars","i","z","a","r","s","izars",22825,1.46539548022599,11756,0.754750898818695,204,35,1493,857,4032,0.425077041602465,0,35,0,857,4032,0.316127375449409,0.685156651258346,0.425783256291731
"izzat","i","z","z","a","t","izat",15236,0.978171545968156,4167,0.267526964560863,204,35,163,1427,895,0.174884437596302,0,35,163,0,895,0.0701720595788392,0.375706214689266,0.119510785824345
"jaaps","j","a","a","p","s","japs",15827,1.01611453518233,9118,0.585387776065742,250,2759,1493,460,4032,0.577426810477658,250,0,0,460,4032,0.304442732408834,0.687098741653826,0.374678993323061
"jabot","j","a","b","o","t","jabot",17290,1.11004108885465,5936,0.381099126861839,250,2759,424,848,895,0.332306111967129,250,0,424,0,895,0.100731895223421,0.526739856189009,0.170823703133025
"jacal","j","a","c","a","l","jacl",13175,0.84585259373395,6466,0.41512583461736,250,2759,472,1427,643,0.356381612737545,250,0,472,0,643,0.0876348228043143,0.478749357986646,0.169507575757576
"jacks","j","a","c","k","s","jacks",17755,1.13989470980996,11046,0.709167950693374,250,2759,472,570,4032,0.518939393939394,250,0,472,570,4032,0.34180790960452,0.674178222907036,0.433647919876733
"jacky","j","a","c","k","y","jacky",13652,0.876476630713919,6943,0.445749871597329,250,2759,472,570,1605,0.363122752953261,250,0,472,570,1605,0.185991268618387,0.491461222393426,0.250930919363123
"jaded","j","a","d","e","d","jade",16413,1.05373651771957,3014,0.193502824858757,250,2759,475,2607,902,0.448959938366718,250,0,475,0,902,0.104455572675912,0.600154083204931,0.126717385721623
"jades","j","a","d","e","s","jades",22972,1.47483307652799,9573,0.61459938366718,250,2759,475,2607,4032,0.649910118130457,250,0,475,0,4032,0.305405752439651,0.856140857729841,0.382704160246533
"jafas","j","a","f","a","s","jafs",14761,0.947675911658962,8052,0.516949152542373,250,2759,212,1427,4032,0.557267591165896,250,0,212,0,4032,0.288520801232666,0.654869671289163,0.345627889060092
"jaffa","j","a","f","f","a","jaf",8202,0.526579352850539,1493,0.0958525937339497,250,2759,212,258,1024,0.289098613251156,250,0,212,258,0,0.0462249614791988,0.348468798151002,0.0586318695428865
"jagas","j","a","g","a","s","jags",15453,0.992103235747304,8744,0.561376476630714,250,2759,421,1427,4032,0.570685670261942,250,0,421,0,4032,0.301938880328711,0.676040061633282,0.366798279404212
"jager","j","a","g","e","r","jager",20308,1.30380071905496,6909,0.443567026194145,250,2759,421,2607,824,0.440485362095532,250,0,421,0,824,0.0959809964047252,0.656314201335388,0.18287750385208
"jaggs","j","a","g","g","s","jags",15453,0.992103235747304,8744,0.561376476630714,250,2759,421,495,4032,0.510850025680534,250,0,421,495,4032,0.33371854134566,0.631163328197227,0.390633025166923
